0	-3330	-3390
0	-3390	-3330
0	-3330	-3360
0	-3330	-3360
0	-3360	-3420
0	-3390	-3390
0	-3480	-3360
0	-3480	-3450
0	-3540	-3540
0	-3630	-3630
0	-3720	-3630
0	-3870	-3810
0	-4230	-4020
0	-4560	-4320
0	-4500	-4530
0	-4530	-4650
0	-4560	-4710
0	-4530	-4560
0	-4500	-4470
0	-4530	-4500
1	-4500	-4470
1	-4650	-4500
1	-4620	-4500
3	-4710	-4470
3	-4800	-4350
5	-4860	-4320
7	-4830	-4230
11	-4890	-4170
11	-4950	-4080
13	-4980	-4080
15	-5190	-4110
15	-5310	-4200
17	-5310	-4200
18	-5340	-4170
20	-5310	-4110
22	-5460	-4080
24	-5580	-3810
28	-5640	-3720
28	-5700	-3720
29	-5580	-3720
31	-5580	-3630
33	-5670	-3510
34	-5700	-3390
34	-5700	-3360
36	-5790	-3390
36	-5790	-3390
37	-5850	-3390
39	-5850	-3360
40	-5880	-3360
40	-5880	-3330
40	-5940	-3240
42	-5910	-3210
42	-5910	-3180
40	-5940	-3210
40	-6000	-3210
40	-6000	-3210
42	-5970	-3270
42	-6000	-3360
42	-6030	-3390
43	-6000	-3480
42	-6000	-3570
42	-5940	-3630
42	-6030	-3660
42	-6000	-3600
42	-6030	-3570
42	-6030	-3570
42	-6000	-3570
42	-6030	-3540
42	-6030	-3480
42	-6000	-3510
42	-6030	-3540
40	-6000	-3600
39	-6000	-3690
36	-5970	-3810
34	-6120	-3870
33	-6090	-4140
28	-6060	-4140
26	-5970	-4140
24	-5730	-4170
22	-5610	-4290
18	-5430	-4470
15	-5460	-4680
13	-5160	-4830
11	-4680	-4890
5	-4200	-4590
3	-3750	-4200
1	-3150	-3480
0	-2310	-2250
-1	-1710	-1530
-3	-1290	-1050
-5	-720	-630
-7	-240	-300
-7	0	30
-8	30	150
-8	30	150
-8	0	60
-8	0	0
-10	0	0
-12	0	0
-15	0	0
-16	0	0
-19	0	0
-19	0	0
-20	0	0
-20	0	0
-19	0	0
-19	0	0
-19	120	0
-19	90	30
-19	240	120
-18	1110	360
-16	1500	1260
-15	1980	1800
-12	2100	2340
-8	2280	2640
-7	2430	2790
-5	2490	2880
-3	2550	2850
-1	2700	2730
0	2700	2670
0	2700	2700
1	2820	2700
7	2910	2640
9	2880	2520
11	2970	2490
13	3000	2460
15	2970	2430
15	2970	2430
17	2970	2430
17	3000	2430
15	2970	2460
15	2940	2430
15	3000	2430
13	3030	2520
11	3090	2580
11	3030	2700
9	3060	2790
7	3150	2790
5	3210	2820
3	3210	2910
3	3210	2940
3	3240	3000
3	3210	3000
1	3180	3030
1	3210	3030
1	3240	3030
1	3210	3030
1	3210	3030
1	3210	3000
1	3210	3000
1	3210	3030
1	3210	3030
1	3210	3000
1	3180	3000
1	3180	3030
1	3120	3060
0	3120	3090
0	3150	3120
0	3120	3120
-1	3000	3150
-5	2820	3270
-10	2820	3420
-12	2820	3510
-13	2760	3540
-15	2670	3570
-18	2580	3540
-19	2580	3570
-22	2610	3630
-23	2610	3690
-24	2550	3690
-26	2520	3720
-28	2520	3750
-29	2460	3720
-30	2430	3750
-31	2430	3720
-32	2430	3810
-33	2370	3840
-33	2370	3900
-34	2370	3930
-34	2400	3870
-34	2370	3810
-33	2370	3810
-33	2400	3810
-33	2370	3780
-33	2400	3870
-33	2370	3870
-33	2400	3870
-33	2370	3870
-33	2400	3870
-33	2400	3810
-33	2400	3840
-33	2400	3840
-33	2400	3780
-33	2370	3810
-33	2400	3870
-33	2370	3840
-33	2400	3840
-33	2400	3810
-33	2370	3840
-33	2370	3840
-33	2400	3840
-33	2400	3870
-33	2370	3900
-33	2400	3900
-33	2400	3810
-33	2400	3810
-33	2370	3840
-33	2370	3840
-33	2400	3780
-33	2400	3900
-33	2400	3870
-33	2370	3870
-33	2400	3840
-33	2400	3810
-33	2370	3810
-33	2400	3810
-33	2400	3840
-33	2400	3840
-33	2430	3870
-33	2430	3870
-33	2430	3900
-33	2430	3900
-33	2400	3930
-33	2430	3930
-33	2430	3900
-33	2430	3930
-33	2430	3930
-33	2430	3900
-33	2430	3870
-33	2430	3870
-33	2430	3900
-33	2430	3870
-33	2430	3930
-33	2430	3960
-33	2430	3990
-33	2400	3930
-33	2400	3930
-33	2430	3900
-33	2220	3870
-33	2220	3750
-33	1140	3060
-33	1110	2490
-33	1140	1860
-33	1110	1350
-33	1110	1260
-33	1020	1500
-33	1080	1680
-33	1110	1740
-33	1080	1770
-33	1080	1800
-33	1080	1770
-33	1080	1710
-33	1080	1710
-33	1080	1710
-33	1080	1710
-33	1080	1740
-33	1200	1740
-33	1500	1890
-33	1500	2190
-33	1530	2460
-33	1560	2670
-33	1590	2700
-33	1710	2610
-33	1830	2610
-33	1830	2730
-33	1800	2880
-33	1800	2970
-33	1830	3000
-33	1770	3000
-33	1800	3000
-33	1800	2970
-33	1800	2880
-33	1830	2880
-33	1800	2820
-33	1800	2850
-33	1800	2910
-33	1800	2970
-33	1800	2940
-33	1830	2880
-33	1230	2790
-33	990	2430
-33	960	1980
-33	930	1470
-33	960	1170
-33	840	1200
-33	840	1350
-33	750	1320
-33	720	1230
-33	660	1140
-33	600	1050
-33	570	960
-33	480	870
-33	120	690
-33	0	150
-33	0	-60
-32	0	-120
-31	0	-60
-28	-30	0
-27	0	0
-24	0	0
-23	0	0
-20	0	0
-19	0	0
-18	0	0
-16	0	0
-13	0	0
-12	0	0
-8	0	0
-5	0	0
-3	0	0
-1	0	0
0	0	0
3	0	0
5	0	0
7	0	0
9	0	0
15	0	0
17	0	0
18	0	0
22	0	0
24	0	0
26	0	0
31	0	0
33	0	0
36	0	0
37	0	0
39	0	0
40	0	0
43	0	0
43	0	0
45	0	0
45	0	0
43	0	0
43	0	0
43	0	0
43	0	0
43	0	0
43	0	0
43	0	0
43	0	0
43	-300	0
43	-420	-150
43	-630	-270
43	-900	-420
43	-1350	-690
43	-1920	-960
43	-1890	-1080
43	-1890	-1110
43	-1860	-1080
43	-1830	-990
43	-1830	-960
43	-1860	-960
43	-1950	-960
43	-1980	-990
43	-2010	-990
43	-1950	-990
43	-2040	-990
43	-2040	-1020
43	-2040	-1020
43	-2010	-1050
43	-2040	-1050
43	-2040	-1050
43	-2040	-1020
43	-2040	-1020
43	-2010	-990
43	-2040	-990
43	-2040	-960
45	-2010	-1020
45	-2010	-1020
45	-2040	-1080
43	-2040	-1050
43	-2040	-1050
43	-2040	-1050
43	-2010	-1020
43	-2040	-1020
43	-2040	-1020
43	-2070	-1020
43	-2010	-1020
43	-2040	-1020
43	-2040	-1020
43	-2040	-1050
43	-2010	-1050
43	-2040	-1050
43	-2040	-1020
43	-2040	-1020
43	-2040	-1020
43	-2040	-1020
43	-2100	-1020
43	-2100	-1020
43	-2160	-1080
43	-2160	-1110
43	-2220	-1110
43	-2190	-1110
43	-2220	-1170
43	-2220	-1140
43	-2220	-1140
43	-2190	-1140
43	-2220	-1140
43	-2220	-1110
43	-2280	-1110
43	-2280	-1110
43	-2280	-1140
43	-2310	-1170
43	-2280	-1200
43	-2280	-1200
43	-2250	-1200
43	-2280	-1170
43	-2310	-1140
43	-2250	-1140
43	-2280	-1110
43	-2280	-1110
43	-2250	-1140
43	-2310	-1140
43	-2280	-1140
43	-2250	-1200
43	-2280	-1170
43	-2280	-1170
43	-2250	-1200
43	-2280	-1170
43	-2280	-1140
43	-2280	-1170
43	-2250	-1170
43	-2340	-1140
43	-2370	-1170
43	-2340	-1170
43	-2370	-1170
43	-2400	-1200
43	-2490	-1260
43	-2460	-1290
43	-2430	-1290
43	-2430	-1200
43	-2460	-1200
43	-2490	-1200
43	-2460	-1230
43	-2490	-1230
43	-2490	-1260
43	-2460	-1260
43	-2460	-1260
43	-2460	-1260
43	-2490	-1260
43	-2490	-1260
43	-2490	-1230
43	-2460	-1230
43	-2490	-1230
43	-2460	-1260
43	-2460	-1260
43	-2460	-1230
43	-2460	-1260
43	-2460	-1230
43	-2460	-1260
43	-2460	-1230
43	-2460	-1230
43	-2460	-1260
43	-2490	-1260
43	-2460	-1290
43	-2490	-1260
43	-2460	-1260
43	-2460	-1260
43	-2490	-1230
43	-2370	-1200
43	-1710	-960
43	-1170	-510
43	-600	0
43	30	30
43	0	60
42	0	180
40	0	150
37	0	60
36	0	0
33	0	0
31	0	0
28	0	0
26	0	0
22	0	0
18	0	0
17	0	0
15	0	0
11	0	0
11	0	0
9	0	0
9	0	0
9	0	0
9	0	0
9	0	0
7	0	30
3	0	0
0	0	30
0	0	0
-3	0	30
-3	0	0
-8	0	0
-10	0	30
-12	0	0
-13	0	0
-18	0	0
-19	0	0
-22	0	0
-23	0	0
-24	0	0
-26	0	30
-29	0	0
-30	0	0
-31	0	30
-32	0	30
-33	0	30
-34	0	0
-34	0	0
-34	0	0
-34	0	0
-34	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	0	0
-33	300	0
-33	300	150
-33	390	540
-33	630	810
-33	810	1110
-33	840	1170
-33	810	1350
-33	840	1470
-33	840	1500
-33	870	1500
-33	930	1440
-33	1110	1470
-33	1140	1590
-33	1260	1770
-33	1230	2070
-33	1230	2160
-33	1260	2190
-33	1260	2130
-33	1290	2100
-33	1260	2040
-33	1320	2010
-33	1320	2070
-33	1320	2040
-33	1320	2100
-33	1350	2160
-33	1290	2130
-33	1350	2130
-33	1350	2100
-33	1350	2130
-33	1350	2190
-33	1380	2160
-33	1350	2190
-33	1350	2220
-33	1380	2190
-33	1380	2190
-33	1380	2190
-33	1440	2220
-33	1440	2280
-33	1470	2310
-33	1470	2340
-33	1440	2370
-33	1440	2400
-33	1470	2340
-33	1590	2370
-33	1560	2430
-33	1530	2520
-33	1560	2580
-33	1560	2580
-33	1560	2580
-33	1560	2520
-33	1560	2460
-33	1560	2460
-33	1560	2490
-33	1560	2490
-33	1560	2490
-33	1530	2490
-33	1560	2520
-33	1560	2550
-33	1560	2520
-33	1560	2490
-33	1530	2520
-33	1560	2490
-33	1560	2490
-33	1560	2490
-33	1560	2520
-33	1530	2490
-33	1530	2460
-33	1560	2520
-33	1560	2520
-33	1560	2490
-33	1560	2520
-33	1560	2520
-33	1560	2520
-33	1560	2520
-33	1560	2490
-33	1680	2460
-33	1800	2580
-33	1800	2760
-33	1890	2940
-33	1860	3090
-33	1860	3150
-33	1890	3180
-33	1890	3150
-33	1890	3090
-33	1890	3030
-33	1950	2970
-33	2100	3090
-34	2250	3300
-34	2400	3570
-33	2430	3930
-33	2490	4110
-33	2460	4290
-33	2460	4200
-33	2460	4050
-33	2430	3930
-33	2460	3810
-33	2460	3870
-33	2430	3900
-33	2460	4020
-33	2430	4080
-33	2460	4080
-33	2460	3990
-33	2490	3960
-33	2460	3930
-33	2430	3900
-33	2460	3870
-33	2460	3990
-33	2490	3960
-33	2460	4020
-33	2460	3990
-33	2460	3960
-33	2460	3930
-33	2460	3900
-33	2460	3930
-33	2460	3990
-33	2460	4050
-33	2460	4020
-33	2460	3960
-33	2490	3960
-33	2460	3960
-33	2460	3930
-33	2460	3990
-33	2460	3960
-33	2460	3960
-33	2430	3900
-33	2520	3930
-33	2610	3900
-32	2640	3900
-30	2670	3780
-29	2700	3780
-27	2760	3660
-26	2820	3600
-23	2820	3600
-22	2910	3600
-20	2910	3600
-18	2790	3540
-16	2280	3270
-13	1620	2670
-12	1140	2160
-8	480	1320
-7	0	720
-5	0	300
-5	0	-180
-5	-30	-180
-5	-30	-90
-5	0	0
-5	0	0
-5	0	0
-5	0	0
-5	0	0
-5	0	0
-5	0	0
-3	0	0
-3	0	0
-3	-30	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
3	0	0
3	0	0
5	-90	0
5	-210	-30
7	-690	-450
7	-1110	-840
9	-1290	-1140
9	-1440	-1440
9	-1620	-1530
7	-1710	-1500
7	-1650	-1500
7	-1710	-1500
7	-1710	-1560
7	-1800	-1560
7	-1740	-1590
7	-1770	-1590
7	-1830	-1590
7	-1800	-1620
7	-1830	-1620
7	-1800	-1620
7	-1800	-1620
7	-1800	-1650
7	-1770	-1650
5	-1740	-1650
5	-1620	-1680
1	-1350	-1470
0	-1740	-1320
-1	-1830	-1890
-3	-1890	-2100
-7	-1830	-2130
-8	-1830	-2130
-10	-1710	-2250
-13	-1710	-2250
-16	-1740	-2280
-18	-1740	-2340
-20	-1710	-2340
-22	-1710	-2400
-23	-1650	-2430
-27	-1710	-2490
-28	-1710	-2610
-29	-1680	-2700
-31	-1710	-2760
-32	-1710	-2760
-33	-1710	-2760
-34	-1680	-2760
-34	-1710	-2730
-33	-1680	-2700
-33	-1710	-2670
-33	-1710	-2700
-33	-1680	-2730
-33	-1680	-2730
-33	-1710	-2760
-33	-1680	-2730
-33	-1770	-2730
-33	-1860	-2700
-33	-1950	-2610
-32	-1860	-2490
-29	-1950	-2340
-28	-1920	-2190
-26	-2070	-2130
-24	-2010	-2130
-23	-2070	-2190
-20	-2190	-2070
-19	-2190	-1950
-19	-2250	-1890
-16	-2250	-1890
-12	-2280	-1830
-10	-2280	-1830
-7	-2310	-1830
-5	-2370	-1830
-1	-2370	-1830
0	-2370	-1830
0	-2280	-1800
3	-2190	-1920
5	-2490	-1950
9	-2670	-1830
11	-2670	-1830
15	-3150	-1740
17	-3150	-1830
18	-3180	-1920
22	-3180	-1950
26	-3150	-1980
29	-3180	-1980
31	-3210	-1890
34	-3180	-1860
36	-3210	-1830
37	-3210	-1830
37	-3180	-1860
39	-3210	-1860
39	-3210	-1830
37	-3150	-1800
37	-3090	-1890
36	-2970	-1950
34	-2910	-2040
33	-2880	-2070
29	-2880	-2130
26	-2790	-2190
22	-2790	-2190
20	-2730	-2130
18	-2700	-2190
15	-2640	-2310
13	-2550	-2400
9	-2550	-2490
7	-2430	-2550
5	-2160	-2310
1	-2430	-2250
0	-2520	-2370
-3	-2610	-2490
-5	-2430	-2520
-7	-2400	-2610
-8	-2340	-2670
-10	-2310	-2700
-13	-2340	-2820
-15	-2400	-2970
-16	-2400	-3150
-18	-2340	-3240
-18	-2340	-3240
-20	-2310	-3210
-20	-2310	-3120
-22	-2280	-3030
-23	-2280	-3090
-24	-2250	-3120
-26	-2250	-3150
-26	-2250	-3210
-24	-2310	-3210
-23	-2430	-3120
-22	-2520	-3000
-19	-2610	-2850
-18	-2460	-2760
-13	-2220	-2580
-13	-2760	-2490
-8	-2910	-2580
-7	-2970	-2610
-3	-3060	-2580
-1	-3120	-2400
0	-3240	-2310
1	-3000	-2190
3	-2790	-2250
7	-3360	-2250
9	-3420	-2160
11	-3510	-2100
15	-3480	-1860
17	-3540	-1800
20	-3570	-1800
22	-3600	-1800
28	-3570	-1800
29	-3570	-1860
33	-3570	-1890
34	-3600	-1890
36	-3570	-1860
39	-3600	-1860
40	-3540	-1890
42	-3570	-1890
43	-3570	-1890
45	-3510	-1860
45	-3480	-1920
42	-3390	-1950
40	-3420	-1980
39	-3360	-2040
36	-3210	-2100
33	-3150	-2160
31	-3120	-2220
29	-3030	-2190
28	-2910	-2190
22	-2910	-2310
20	-2940	-2400
18	-2850	-2640
17	-2790	-2730
11	-2760	-2760
9	-2760	-2790
5	-2730	-2760
3	-2730	-2760
1	-2610	-2730
0	-2340	-2580
0	-2730	-2520
0	-2700	-2490
0	-2700	-2460
0	-2700	-2640
0	-2700	-2760
1	-2820	-2790
3	-2880	-2700
5	-2910	-2640
9	-2940	-2520
9	-2910	-2430
11	-2940	-2370
13	-2970	-2460
15	-3000	-2460
15	-3030	-2460
17	-3060	-2460
18	-3030	-2460
18	-3000	-2430
18	-3060	-2430
18	-3060	-2430
18	-3060	-2430
20	-3060	-2400
22	-3000	-2370
22	-2550	-2160
20	-2010	-1680
20	-1320	-900
20	-810	-330
20	-360	210
20	30	240
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	-90	0
20	-120	0
20	-270	-30
20	-450	-150
20	-630	-210
20	-690	-120
20	-960	-270
20	-930	-660
20	-930	-900
20	-1140	-930
20	-1110	-900
20	-1140	-840
20	-1110	-810
20	-1110	-810
20	-1110	-840
20	-1140	-840
20	-1140	-870
20	-1020	-840
20	-510	-690
20	-30	-180
20	660	510
20	240	630
20	60	330
20	30	-30
20	0	-120
20	0	-90
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
20	0	0
15	0	0
13	0	0
11	0	0
7	0	0
7	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
